category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Doors,Doors > Interior > Bifold > Replace All Hardware (Each),Interior - Bifold - Replace All Hardware (Each),Labor > Doors > Interior > Bifold > Replace All Hardware (Each),each,100,70,115,15,60,no,2026,,Swap bifold pivots/rollers/track hardware,"Anchor: Interior,Bifold,Replace Door Hardware $100/60min",high,
Doors,Doors > Interior > Bifold > Replace Door Assembly (Each),Interior - Bifold - Replace Door Assembly (Each),Labor > Doors > Interior > Bifold > Replace Door Assembly (Each),each,275,235,315,40,165,yes,2026,,Replace bifold door panel set,"Anchor: Interior,Bifold,Replace Doors(All New) $275/165min",high,
Doors,Doors > Interior > Bifold > Replace Headrail (Each),Interior - Bifold - Replace Headrail (Each),Labor > Doors > Interior > Bifold > Replace Headrail (Each),each,185,155,215,20,120,no,2026,,Replace bifold headrail track,"Anchor: Interior,Bifold,Replace Headrail(Set) $185/120min/$0",high,
Doors,Doors > Interior > Bypass > Adjust Only,Interior - Bypass - Adjust Only,Labor > Doors > Interior > Bypass > Adjust Only,each,50,30,55,0,30,no,2026,,Reinstall/adjust bypass closet doors in track,"Anchor: Interior,Bypass,Reinstall And/Or Adjust $50/30min",high,
Doors,Doors > Interior > Bypass > Install Flush Door Pull,Interior - Bypass - Install Flush Door Pull,Labor > Doors > Interior > Bypass > Install Flush Door Pull,each,45,25,50,10,20,no,2026,,Install recessed flush pull on bypass door,"Anchor: Interior,Bypass,Install Handle $43.33/20min/$10",high,
Doors,Doors > Interior > Bypass > Install New - Ground Up,Interior - Bypass - Install New - Ground Up,Labor > Doors > Interior > Bypass > Install New - Ground Up,each,260,220,340,40,120,no,2026,,New bypass: mount top track + floor guide + hang panels,"Anchor: Interior,Bypass,Replace Doors(Set) $240/150min + headrail mount",med,
Doors,Doors > Interior > Bypass > Replace Door (Each),Interior - Bypass - Replace Door (Each),Labor > Doors > Interior > Bypass > Replace Door (Each),each,130,90,150,0,75,yes,2026,,Replace one bypass sliding panel + reset rollers,"Anchor: Interior,Bypass,Replace Doors(Set) $240/150min for set; one panel = half",high,
Doors,Doors > Interior > Pocket > Repair Or Adjust Stuck Door,Interior - Pocket - Repair Or Adjust Stuck Door,Labor > Doors > Interior > Pocket > Repair Or Adjust Stuck Door,each,110,75,125,10,60,no,2026,,"Free/repair stuck pocket door, reset rollers","Anchor: Interior,Pocket,Repair/Stuck Door $110/60min/$10",high,
Doors,Doors > Interior > Pocket > Replace Handle / Latch Mechanism,Interior - Pocket - Replace Handle / Latch Mechanism,Labor > Doors > Interior > Pocket > Replace Handle / Latch Mechanism,each,90,65,105,15,45,no,2026,,Swap pocket door latch/pull mechanism,"Anchor: Interior,Pocket,Replace Latching Mechanism $90/45min/$15",high,
Doors,Doors > Interior > Shower > Bypass > Adjust Only,Interior - Shower - Bypass - Adjust Only,Labor > Doors > Interior > Shower > Bypass > Adjust Only,each,50,30,55,0,30,no,2026,,Adjust shower bypass door rollers/track,"Anchor: Interior,Shower,Bypass,Adjust Wheels $50/30min",high,
Doors,Doors > Interior > Shower > Bypass > Install New - Ground Up,Interior - Shower - Bypass - Install New - Ground Up,Labor > Doors > Interior > Shower > Bypass > Install New - Ground Up,each,600,510,690,0,600,yes,2026,,Full shower bypass door enclosure install,"Anchor: Interior,Shower,Bypass,Install New $600/600min",high,
Doors,Doors > Interior > Shower > Bypass > Replace Bumpers,Interior - Shower - Bypass - Replace Bumpers,Labor > Doors > Interior > Shower > Bypass > Replace Bumpers,each,50,30,55,8,25,no,2026,,Swap shower door bumpers/guides,"Anchor: Interior,Shower,Bypass,Replace Bumbers $49.67/25min/$8",high,
Doors,Doors > Interior > Shower > Bypass > Replace Handle,Interior - Shower - Bypass - Replace Handle,Labor > Doors > Interior > Shower > Bypass > Replace Handle,each,60,35,70,10,30,no,2026,,Swap shower bypass door handle/knob,"Anchor: Interior,Shower,Bypass,Replace Handle $60/30min/$10",high,
Doors,Doors > Interior > Shower > Hinged > Adjust Only,Interior - Shower - Hinged - Adjust Only,Labor > Doors > Interior > Shower > Hinged > Adjust Only,each,50,30,55,0,30,no,2026,,Adjust hinged shower door pivots/alignment,"Anchor: Interior,Shower,Hinged,Adjust $50/30min",high,
Doors,Doors > Interior > Shower > Hinged > Install New - Ground Up,Interior - Shower - Hinged - Install New - Ground Up,Labor > Doors > Interior > Shower > Hinged > Install New - Ground Up,each,600,510,690,0,600,yes,2026,,Full hinged/framed shower door enclosure install,"Anchor: Interior,Shower,Hinged,Replace Door $600/600min",high,
Doors,Doors > Interior > Shower > Hinged > Replace Door (Each),Interior - Shower - Hinged - Replace Door (Each),Labor > Doors > Interior > Shower > Hinged > Replace Door (Each),each,600,510,690,0,600,yes,2026,,Replace hinged shower glass door panel,"Anchor: Interior,Shower,Hinged,Replace Door $600/600min",high,
Doors,Doors > Interior > Shower > Hinged > Replace Handle,Interior - Shower - Hinged - Replace Handle,Labor > Doors > Interior > Shower > Hinged > Replace Handle,each,60,35,70,10,30,no,2026,,Swap hinged shower door handle/knob,"Anchor: Interior,Shower,Hinged,Replace Handle $60/30min/$10",high,
Doors,Doors > Interior > Shower > Hinged > Replace Latch / Magnet,Interior - Shower - Hinged - Replace Latch / Magnet,Labor > Doors > Interior > Shower > Hinged > Replace Latch / Magnet,each,45,25,50,5,25,no,2026,,Swap shower door magnet strip/latch,"Anchor: Interior,Shower,Hinged,Replace Magnet $46.67/25min/$5",high,
Doors,Doors > Interior > Shower > Hinged > Replace Trim / Strips,Interior - Shower - Hinged - Replace Trim / Strips,Labor > Doors > Interior > Shower > Hinged > Replace Trim / Strips,each,90,65,105,15,45,no,2026,,"Replace shower door seal/drip strips, per LF","Anchor: Interior,Shower,Hinged,Replace Trim $90/45min/$15",high,
Doors,Doors > Interior > Standard Slab > Install New - Ground Up,Interior - Standard Slab - Install New - Ground Up,Labor > Doors > Interior > Standard Slab > Install New - Ground Up,each,350,300,400,0,250,yes,2026,,New interior prehung door + frame set into opening,"Anchor: Interior,Standard,Replace Door And Frame $350/250min",high,
Doors,Doors > Interior > Standard Slab > Repair / Replace Hinge,Interior - Standard Slab - Repair / Replace Hinge,Labor > Doors > Interior > Standard Slab > Repair / Replace Hinge,each,65,45,85,12,30,no,2026,,Repair/replace interior door hinge,"Homewyse hinge repair; swap interior door hinge, may rebore screw holes",med,
Doors,Doors > Interior > Standard Slab > Replace Door (Pre-Hung),Interior - Standard Slab - Replace Door (Pre-Hung),Labor > Doors > Interior > Standard Slab > Replace Door (Pre-Hung),each,250,210,290,0,150,yes,2026,,Swap interior prehung door slab in existing frame,"Anchor: Interior,Standard,Replace Door Only $250/150min",high,
Doors,Doors > Miscellaneous > Install Doorstop,Miscellaneous - Install Doorstop,Labor > Doors > Miscellaneous > Install Doorstop,each,35,20,40,5,15,no,2026,,Install baseboard/hinge-pin doorstop,Anchor analog: Bifold Install Knobs $38/20min; quick screw-in/baseboard doorstop,high,
